"idrepository","classe","code_smell"
"606e302388d4f330785161d8","com.example.sasha.spaar.DAO.ProductsDAO",NULL
"606e2f3688d4f34480a3f8bb","cn.finalteam.androidchannelbuild.utils.MultiZipDownloadUtil",NULL
"606e322c88d4f30df0ab7fc4","Tenis.IdiomaAleman",NULL
"606e302388d4f330785161d8","com.example.sasha.spaar.Models.Location",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.NewArrivalLocationInfo",NULL
"606e2f3688d4f34480a3f8bb","cn.finalteam.gradlebuildchannels.ApplicationTest",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.ArrivalLocationContract",NULL
"606e2f3688d4f34480a3f8bb","cn.finalteam.gradlebuildchannels.MainActivity",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.LogBookHistoryActivity",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.ApplicationTest",NULL
"606e322c88d4f30df0ab7fc4","Tenis.TenisMarcador","GOD_CLASS"
"606e302388d4f330785161d8","com.example.sasha.spaar.Parser",NULL
"606e2f3688d4f34480a3f8bb","com.finalteam.jarbuild.ApkChannelUtil",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.UserDBHelper",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.DataProvider",NULL
"606e2f3688d4f34480a3f8bb","com.finalteam.jarbuild.ChannelFileVisitor",NULL
"606e302388d4f330785161d8","com.example.sasha.spaar.MainActivity",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.TokusatsuListFragment",NULL
"606e2f3688d4f34480a3f8bb","cn.finalteam.androidchannelbuild.servlet.FileUploadServlet",NULL
"606e2f3688d4f34480a3f8bb","com.finalteam.jarbuild.JarBuild",NULL
"606e302388d4f330785161d8","com.example.sasha.spaar.Models.Price",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.DepartureDateTimeContract",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.ViewHolder",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.NewDepartureDateTimeInfo",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.SimpleStringRecyclerViewAdapter",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.NewDriverActivity",NULL
"606e302388d4f330785161d8","com.example.sasha.spaar.Models.Supermarket",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.DepartureLocationContract",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.NewDepartureLocationInfo",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.DataListActivity",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.VideoFragment",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.Adapter",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.MainActivity",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.NewLogBookInfo","DATA_CLASS"
"606e302388d4f330785161d8","com.example.sasha.spaar.ProductSelectionActivity",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.LogBookContract","DATA_CLASS"
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.DataProviderLogBook",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.Main2Activity",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.MainActivity",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.Map",NULL
"606e322c88d4f30df0ab7fc4","Tenis.IdiomaEspanol",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.WebServiceHandler",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.ExampleUnitTest",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.StatusActivity",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.Controllers.ControllerCadastroTreino",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.Trasa",NULL
"606e322c88d4f30df0ab7fc4","Tenis.Idiomas",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.NewUserInfo","DATA_CLASS"
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.TokusatsuDetailActivity",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.SettingsFragment",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.UserContract","DATA_CLASS"
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.NewArrivalDateTimeInfo",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.ArrivalDateTimeContract",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.CadastroTreino",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.Tokusatsu",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.MainActivity",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.ListDataAdapterLogBook",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.SrodekTransportu",NULL
"606e322c88d4f30df0ab7fc4","Tenis.IdiomaIngles",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.StatusFragment",NULL
"606e336c88d4f31e70d36bf6","com.support.android.tokusatsu.MusicasListFragment",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.connection.volley.requests.LoginRequest",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.drawable","DATA_CLASS"
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.LayoutHandler",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.MainActivity",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.R","DATA_CLASS"
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.ListDataAdapter",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.attr",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.string",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.auxiliar.Constants",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.layout",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.adapters.TreinoHolder",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.PostTask",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.id","DATA_CLASS"
"606e322c88d4f30df0ab7fc4","Tenis.IdiomaFrances",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.adapters.TreinoAdapterListView",NULL
"606e336f88d4f31e70d36bfb","br.edu.fatene.mouseapp.Log",NULL
"606e312688d4f304648fbddd","com.example.mohammad.bluetoothconnect.MapsActivity",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.ApplicationTest",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.DbHelper",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.Processo",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.connection.volley.requests.DietaRequest",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.Column",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.StatusContract","DATA_CLASS"
"606e302588d4f330785161e0","com.example.olamac.inzynier.PlaceholderFragment",NULL
"606e322e88d4f30df0ab7fcb","edu.ctec.stateactivity.controller.backPage",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.TouchActivity",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.RefreshService",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.models.Atividade",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.SectionsPagerAdapter",NULL
"606e322e88d4f30df0ab7fcb","edu.ctec.stateactivity.ApplicationTest",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.NumberUtils",NULL
"606e322e88d4f30df0ab7fcb","edu.ctec.stateactivity.controller.FrontActivity",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.models.Treino",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Seven",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.ApplicationTest",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.DefaulMensagemProducer",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.Map2",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.SubActivity",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Six",NULL
"606e322e88d4f30df0ab7fcb","edu.ctec.stateactivity.controller.BackpageActivity",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.SecondFragment",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Nine",NULL
"606e354888d4f30a0429cd54","co.edu.udea.cmovil.gr2.yamba.SettingsActivity",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.ListaTreino",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.animation.TimelyEvaluator",NULL
"606e322e88d4f30df0ab7fcb","edu.ctec.stateactivity.model.AndroidSaveState",NULL
"606e354a88d4f30a0429cd5c","com.example.rogrio.bluett.Crc16",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.NewRequest",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.TimelyView",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.adapters.DietaAdapterListView",NULL
"606e302588d4f330785161e0","com.example.olamac.inzynier.ApplicationTest",NULL
"606e354a88d4f30a0429cd5c","com.example.rogrio.bluett.machine",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.adapters.DietaHolder",NULL
"606e354a88d4f30a0429cd5c","com.example.rogrio.bluett.Communication_machine",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.CadastroAtividades",NULL
"606e336f88d4f31e70d36bfb","br.edu.fatene.mouseapp.MouseMoveServer",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.models.Dieta",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Eight",NULL
"606e354a88d4f30a0429cd5c","com.example.rogrio.bluett.ReceptionBTinput",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.BuildConfig",NULL
"606e336f88d4f31e70d36bfb","br.edu.fatene.mouseapp.ProcessadorRemoto",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Null",NULL
"606e312888d4f304648fbde6","com.classypenguinstudios.hexclock.ApplicationTest",NULL
"606e336f88d4f31e70d36bfb","br.edu.fatene.mouseapp.Mover",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Zero",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.connection.volley.ApplicationController",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Two",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Four",NULL
"606e336f88d4f31e70d36bfb","br.edu.fatene.mouseapp.MouseMover",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.connection.volley.image.BitmapLruCache",NULL
"606e312888d4f304648fbde6","com.classypenguinstudios.hexclock.MainActivity",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.ClienteActivity",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.models.DadosLogin",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.models.TipoAtividade",NULL
"606e336f88d4f31e70d36bfb","br.edu.fatene.mouseapp.HostUtil",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.Endereco",NULL
"606e345c88d4f343346a301f","br.com.mrafaelbatista.smartlifev3.DietaActivity",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.core.Figure",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Five",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.Three",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.library.ExampleUnitTest",NULL
"606e336f88d4f31e70d36bfb","br.com.gilmario.MainActivity",NULL
"606e312888d4f304648fbde6","com.github.adnansm.timelytextview.model.number.One",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.rippleoutview.ExampleUnitTest",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.randomtextview.ApplicationTest",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.randomtextview.OnRippleViewClickListener",NULL
"606e336f88d4f31e70d36bfb","br.edu.fatene.mouseapp.Informacao",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.randomtextview.RandomTextView",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.randomtextview.ExampleUnitTest",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.rippleoutview.RippleView",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.radarscanview.MainActivity",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.library.ApplicationTest",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.library.RadarScanView",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.radarscanview.ApplicationTest",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.rippleoutview.ApplicationTest",NULL
"606e345f88d4f343346a3024","com.guo.duoduo.radarscanview.ExampleUnitTest",NULL
"606e410988d4f34da4c078d4","com.encodex.slidablelayout.ApplicationTest",NULL
"606e410988d4f34da4c078d4","com.encodex.widget.DragHelperCallback",NULL
"606e410988d4f34da4c078d4","com.encodex.widget.SlidableLayoutOld",NULL
"606e410988d4f34da4c078d4","com.encodex.slidablelayoutdemo.MainActivity",NULL
"606e410988d4f34da4c078d4","com.encodex.widget.DraggableLayoutOld",NULL
"606e410988d4f34da4c078d4","com.encodex.widget.SlidableLayout",NULL
"606e410988d4f34da4c078d4","com.encodex.slidablelayout.ExampleUnitTest",NULL
"606e410a88d4f34da4c078de","com.rajvaibhav.interactivestory.model.Choice",NULL
"606e410a88d4f34da4c078de","com.rajvaibhav.interactivestory.model.Story",NULL
"606e410a88d4f34da4c078de","com.rajvaibhav.interactivestory.ApplicationTest",NULL
"606e410a88d4f34da4c078de","com.rajvaibhav.interactivestory.ui.StoryActivity",NULL
"606e410a88d4f34da4c078de","com.rajvaibhav.interactivestory.model.Page",NULL
"606e410a88d4f34da4c078de","com.rajvaibhav.interactivestory.ui.MainActivity",NULL
"606e4de788d4f31490e2a6af","com.shado.costoncommand.LangHandler",NULL
"606e4de788d4f31490e2a6af","com.shado.costoncommand.CostOnCommand","DATA_CLASS"
"606e4de788d4f31490e2a6af","com.shado.costoncommand.Graph",NULL
"606e4de788d4f31490e2a6af","com.shado.costoncommand.Metrics","GOD_CLASS"
"606e4de788d4f31490e2a6af","com.shado.costoncommand.Plotter",NULL
"606e514988d4f340443dfb74","com.annotera.annotera.MainActivity",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.ConnectionDetector",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.string",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.style",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.attr",NULL
"606e514988d4f340443dfb74","com.annotera.annotera.ApplicationTest",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.id",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.layout",NULL
"606e514988d4f340443dfb74","com.annotera.annotera.ViewHolder",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.drawable",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.R","DATA_CLASS"
"606e514988d4f340443dfb74","com.annotera.annotera.RecyclerCardAdapter",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.dimen",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.menu",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.GetLastLocation",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.LocationResult",NULL
"606e514988d4f340443dfb74","com.annotera.annotera.FragmentTimeline",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.SampleBC","GOD_CLASS"
"606e4de988d4f31490e2a6b8","com.example.employeelocation.MyLocation",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.V",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.BuildConfig","DATA_CLASS"
"606e4de988d4f31490e2a6b8","com.example.employeelocation.MyService",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.MainActivity",NULL
"606e4de988d4f31490e2a6b8","com.example.employeelocation.test.BuildConfig","DATA_CLASS"
"606e4de988d4f31490e2a6b8","com.example.employeelocation.DBHANDLER",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.utilities.RestaurantListAdapter",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.utilities.ViewHolder",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.ApplicationTest",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.ExampleUnitTest",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.activities.DetailActivity",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.utilities.SearchResult",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.activities.MainActivity",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.utilities.FetchRestaurantTask",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.utilities.Yelp",NULL
"60777fcc88d4f336500896d4","app.nevvea.cuddly_fibula.utilities.YelpApi2",NULL
"60777fce88d4f336500896dd","LeftZPiece",NULL
"60777fce88d4f336500896dd","TetrisPiece",NULL
"60777fce88d4f336500896dd","RightLPiece",NULL
"60777fce88d4f336500896dd","IPiece",NULL
"60777fce88d4f336500896dd","TetrisApplet",NULL
"60777fce88d4f336500896dd","TetrisBoard",NULL
"60777fce88d4f336500896dd","LeftLPiece",NULL
"60777fce88d4f336500896dd","TetrisMain",NULL
"60777fce88d4f336500896dd","RightZPiece",NULL
"60777fce88d4f336500896dd","TPiece",NULL
"60777fce88d4f336500896dd","Point",NULL
"60777fce88d4f336500896dd","TetrisRunner",NULL
"60777fce88d4f336500896dd","Keyboard",NULL
"60777fce88d4f336500896dd","SqPiece",NULL
"60777fce88d4f336500896dd","TetrisController",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.service.action.SignInAction",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.service.action.SignUpAction",NULL
"6077888688d4f3220cbf3c0e","com.theteam.zf.poussette.Communication",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.service.data.ServiceProvider",NULL
"6077896588d4f3497406998f","com.pdm.angrystudents.desktop.DesktopLauncher",NULL
"6077896588d4f3497406998f","com.pdm.angrystudents.android.AndroidLauncher",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.client.LoginActivity",NULL
"6077888688d4f3220cbf3c0e","com.theteam.zf.poussette.LoginActivity",NULL
"6077896588d4f3497406998f","com.pdm.angrystudents.GameContactListener",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.ExampleUnitTest",NULL
"6077896588d4f3497406998f","com.pdm.angrystudents.AngryStudentsGame",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.ApplicationTest",NULL
"60778c4188d4f324e884a756","com.jebware.keypadview.ExampleUnitTest",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.client.ChatActivity",NULL
"60778c4188d4f324e884a756","com.jebware.keypadviewdemo.ApplicationTest",NULL
"6077888688d4f3220cbf3c0e","com.theteam.zf.poussette.ConnectedThread",NULL
"60778c4188d4f324e884a756","com.jebware.keypadviewdemo.GenericKeypadActivity",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.data.Report",NULL
"6077896588d4f3497406998f","com.pdm.angrystudents.client.HtmlLauncher",NULL
"60778c4188d4f324e884a756","com.jebware.keypadview.KeypadContainer",NULL
"60778c4188d4f324e884a756","com.jebware.keypadview.KeypadView",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.client.UDPServer",NULL
"6077888688d4f3220cbf3c0e","com.theteam.zf.poussette.geolocation.Position",NULL
"6077896588d4f3497406998f","com.pdm.angrystudents.IOSLauncher",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.form.SearchServProvForm",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.server.Pool",NULL
"6077896788d4f34974069994","com.kayblitz.spaceinvaders.entities.Controller",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.server.UDPServer",NULL
"6077882f88d4f32a1cb3b336","com.example.chat.server.Server",NULL
"6077888688d4f3220cbf3c0e","com.theteam.zf.poussette.geolocation.MapsActivity",NULL
"6077896788d4f34974069994","com.kayblitz.spaceinvaders.entities.Enemy",NULL
"60778c4188d4f324e884a756","com.jebware.keypadview.KeypadKey",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.data.City",NULL
"6077896788d4f34974069994","com.kayblitz.spaceinvaders.entities.Entity",NULL
"60778c4188d4f324e884a756","com.jebware.keypadview.ApplicationTest",NULL
"60778c4188d4f324e884a756","com.jebware.keypadviewdemo.MainActivity",NULL
"60778c4188d4f324e884a756","com.jebware.keypadview.KeypadButton",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.util.DBUtil",NULL
"6077896788d4f34974069994","com.kayblitz.spaceinvaders.screens.GameScreen",NULL
"6077876088d4f326d03899c6","com.extenprise.mapp.customer.action.SignInAction",NULL
"6077888688d4f3220cbf3c0e","com.theteam.zf.poussette.ConnectThread",NULL
